2019-01-06T06:00:00-08:00,1546783201,1546783210,89
2019-01-06T06:30:01-08:00,1546785001,1546785010,89
2019-01-06T07:00:01-08:00,1546786802,1546786833,26
2019-01-06T07:30:01-08:00,1546788602,1546788609,114
2019-01-06T08:00:01-08:00,1546790402,1546790419,47
2019-01-06T08:30:01-08:00,1546792201,1546792208,114
2019-01-06T09:00:00-08:00,1546794001,1546794020,42
2019-01-06T09:30:01-08:00,1546795801,1546795810,89
2019-01-06T10:00:00-08:00,1546797601,1546797609,100
2019-01-06T10:30:01-08:00,1546799401,1546799408,114
2019-01-06T11:00:00-08:00,1546801201,1546801209,100
2019-01-06T11:30:00-08:00,1546803000,1546803018,44
2019-01-06T12:00:01-08:00,1546804801,1546804813,67
2019-01-06T12:30:01-08:00,1546806602,1546806610,100
2019-01-06T13:00:00-08:00,1546808401,1546808411,80
2019-01-06T13:30:01-08:00,1546810201,1546810219,44
2019-01-06T14:00:01-08:00,1546812001,1546812008,114
2019-01-06T14:30:01-08:00,1546813801,1546813823,36
2019-01-06T15:00:01-08:00,1546815601,1546815608,114
2019-01-06T15:30:00-08:00,1546817401,1546817407,133
2019-01-06T16:00:00-08:00,1546819201,1546819219,44
2019-01-06T16:30:01-08:00,1546821002,1546821008,133
2019-01-06T17:00:01-08:00,1546822801,1546822808,114
2019-01-06T17:30:01-08:00,1546824601,1546824610,89
2019-01-06T18:00:00-08:00,1546826401,1546826417,50
2019-01-06T18:30:00-08:00,1546828201,1546828212,73
2019-01-06T19:00:00-08:00,1546830000,1546830017,47
2019-01-06T19:30:01-08:00,1546831801,1546831811,80
2019-01-06T20:00:01-08:00,1546833601,1546833626,32
2019-01-06T20:30:00-08:00,1546835401,1546835411,80
2019-01-06T21:00:01-08:00,1546837201,1546837274,11
2019-01-06T21:30:00-08:00,1546839001,1546839022,38
2019-01-06T22:00:00-08:00,1546840800,1546840822,36
2019-01-06T22:30:01-08:00,1546842601,1546842608,114
2019-01-06T23:00:00-08:00,1546844401,1546844407,133
2019-01-06T23:30:01-08:00,1546846201,1546846211,80
2019-01-07T00:00:00-08:00,1546848000,1546848007,114
2019-01-07T00:30:01-08:00,1546849801,1546849808,114
2019-01-07T01:00:00-08:00,1546851601,1546851607,133
2019-01-07T01:30:01-08:00,1546853401,1546853411,80
2019-01-07T02:00:00-08:00,1546855201,1546855212,73
2019-01-07T02:30:00-08:00,1546857000,1546857008,100
2019-01-07T03:00:01-08:00,1546858801,1546858810,89
2019-01-07T03:30:00-08:00,1546860601,1546860610,89
2019-01-07T04:00:00-08:00,1546862401,1546862408,114
2019-01-07T04:30:01-08:00,1546864201,1546864211,80
2019-01-07T05:00:01-08:00,1546866001,1546866008,114
2019-01-07T05:30:00-08:00,1546867801,1546867808,114
2019-01-07T06:00:01-08:00,1546869601,1546869608,114
2019-01-07T06:30:00-08:00,1546871400,1546871416,50
2019-01-07T07:00:00-08:00,1546873201,1546873207,133
2019-01-07T07:30:00-08:00,1546875001,1546875010,89
2019-01-07T08:00:01-08:00,1546876801,1546876815,57
2019-01-07T08:30:01-08:00,1546878601,1546878608,114
2019-01-07T09:00:00-08:00,1546880401,1546880413,67
2019-01-07T09:30:01-08:00,1546882201,1546882208,114
2019-01-07T10:00:01-08:00,1546884001,1546884011,80
2019-01-07T10:30:01-08:00,1546885801,1546885812,73
2019-01-07T11:00:00-08:00,1546887601,1546887608,114
2019-01-07T11:30:00-08:00,1546889401,1546889408,114
2019-01-07T12:00:01-08:00,1546891201,1546891210,89
2019-01-07T12:30:01-08:00,1546893001,1546893009,100
2019-01-07T13:00:01-08:00,1546894801,1546894812,73
2019-01-07T13:30:01-08:00,1546896601,1546896614,62
2019-01-07T14:00:00-08:00,1546898401,1546898411,80
2019-01-07T14:30:00-08:00,1546900201,1546900211,80
